#,release_id,api_id,status,version,product_code,tpl_code,api_code,api_name,cache_enable,cache_type,cache_unit,cache_time,out_protocol,out_domain,out_path,match_sub_patch,is_forward,connect_timeout,response_timeout,proxy_url,remark,creator,create_time,updater,update_time
475,20231227000000045005,20231227000000048002,0,1,pudao,pudao_config_acc,pudao_tencent_cloud,朴道-腾讯云定制分,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2023-12-27 19:12:00,"",2023-12-29 14:21:29
476,20231228000000046000,20231228000000049000,0,1,baihang_ice_credit,bh_mbasu_plugin,bhbj_score_common,百行冰鉴通用接口,0,0,"",0,https,rds-t.baihangcredit.com,/openapi/queryData/,0,1,10,10,"","",王海峰,2023-12-28 14:47:41,"",2024-04-01 17:04:21
477,20231228000000046001,20231114000000040003,1,6,tz_00005,blz_tz00005,blz_tz_00005,避雷针图智5接口,1,0,d,30,https,dm.api.blz-credit.com,/api/v1/score_tuzhi_05/Pykeh98O91DmyfLxssss,0,1,10,10,"","",蒋涵进,2023-11-14 11:38:06,"",2023-12-28 19:10:25
478,20231229000000046002,20231222000000047001,0,5,baihang_ice_credit,bh_mbasu_plugin,bj_qingyun_score_i,百行冰鉴青云分,0,0,d,30,https,rds-t.baihangcredita.com,/openapi/queryData/,0,1,10,10,"","",林镇基,2023-12-22 13:53:34,"",2023-12-29 11:05:25
479,20231229000000046003,20231222000000047001,1,6,baihang_ice_credit,bh_mbasu_plugin,bj_qingyun_score_i,百行冰鉴青云分,0,0,d,30,https,rds-t.baihangcredit.com,/openapi/queryData/,0,1,10,10,"","",林镇基,2023-12-22 13:53:34,"",2023-12-29 11:05:25
480,20231229000000046004,20231116000000042007,0,2,ice_credit_qingyun,ice_credit_qingyun,ice_credit_qingyun,冰鉴公司青云分,1,0,d,30,https,api-ci-mock.icekredit.com,/person-ds/credit/GeneralQingYunA,0,1,10,10,"","",林镇基,2023-11-16 14:28:21,"",2023-12-29 11:06:30
481,20231229000000046005,20231116000000042007,0,3,ice_credit_qingyun,ice_credit_qingyun,ice_credit_qingyun,冰鉴公司青云分,1,0,d,30,https,api-ci-mock.icekredit.com,/person-ds/credit/GeneralQingYun,0,1,10,10,"","",林镇基,2023-11-16 14:28:21,"",2023-12-29 11:22:59
482,20231229000000046006,20231116000000042007,0,4,ice_credit_qingyun,ice_credit_qingyun,ice_credit_qingyun,冰鉴公司青云分,0,0,d,30,https,api-ci-mock.icekredit.com,/person-ds/credit/GeneralQingYunAA,0,1,10,10,"","",林镇基,2023-11-16 14:28:21,"",2023-12-29 11:32:06
483,20231229000000046007,20231116000000042007,0,5,ice_credit_qingyun,ice_credit_qingyun,ice_credit_qingyun,冰鉴公司青云分,1,0,d,30,https,api-ci-mock.icekredit.com,/person-ds/credit/GeneralQingYun,0,1,10,10,"","",林镇基,2023-11-16 14:28:21,"",2023-12-29 11:38:34
484,20231229000000046008,20231116000000042007,0,6,ice_credit_qingyun,ice_credit_qingyun,ice_credit_qingyun,冰鉴公司青云分,0,0,d,30,https,galixh,/person-ds/credit/GeneralQingYun,0,1,10,10,"","",林镇基,2023-11-16 14:28:21,"",2023-12-29 16:32:55
485,20231229000000046009,20231227000000048002,0,2,pudao,pudao_config_acc,pudao_tencent_cloud,朴道-腾讯云定制分,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2023-12-27 19:12:00,"",2023-12-29 14:21:48
486,20231229000000046010,20231227000000048002,0,3,pudao,pudao_config_acc,pudao_tencent_cloud,朴道-腾讯云定制分,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2023-12-27 19:12:00,"",2023-12-29 15:26:22
487,20231229000000046011,20231227000000048002,1,4,pudao,pudao_config_acc,pudao_tencent_cloud,朴道-腾讯云定制分,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2023-12-27 19:12:00,"",2023-12-29 15:26:22
488,20231229000000046012,20231227000000048000,1,4,pudao,pudao_config_acc,pudao_haina,朴道-海纳小贷分,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2023-12-27 17:42:14,"",2023-12-29 15:51:20
489,20231229000000046013,20231116000000042007,1,7,ice_credit_qingyun,ice_credit_qingyun,ice_credit_qingyun,冰鉴公司青云分,1,0,d,30,https,api-ci-mock.icekredit.com,/person-ds/credit/GeneralQingYun,0,1,10,10,"","",林镇基,2023-11-16 14:28:21,"",2023-12-29 16:32:55
490,20240102000000046014,20240102000000049001,1,1,pudao,pudao_config_acc,pudao_xm_score,朴道-小满分小贷版V11,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李威,2024-01-02 16:14:52,"",2024-01-02 16:14:57
491,20240104000000046015,20240103000000049002,0,1,pudao,pudao_config_acc,pd_tc_cloud_5180,朴道-腾讯云-小花定制xiaohua_ty,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2024-01-03 18:09:01,"",2024-04-28 16:39:25
492,20240104000000046016,20240103000000049007,0,1,pudao,pudao_config_acc,pd_tc_cloud_5119,朴道-腾讯云-定制-小花-贷中,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2024-01-03 18:17:59,"",2024-01-08 18:15:12
493,20240104000000046017,20240103000000049006,0,1,pudao,pudao_config_acc,pd_tc_cloud_10499,朴道-腾讯云-定制-小花-贷中22h2,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2024-01-03 18:17:00,"",2024-01-08 18:15:09
494,20240104000000046018,20240103000000049005,0,1,pudao,pudao_config_acc,pd_tc_cloud_5118,朴道-腾讯云-定制-小花-贷前V3-刷新,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2024-01-03 18:16:11,"",2024-04-28 16:41:48
495,20240104000000046019,20240103000000049004,0,1,pudao,pudao_config_acc,pd_tc_cloud_5103,朴道-腾讯云-定制-小花模型202103,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2024-01-03 18:15:19,"",2024-04-28 16:41:12
496,20240104000000046020,20240103000000049003,0,1,pudao,pudao_config_acc,pd_tc_cloud_5081,朴道-腾讯云-小花-贷前信用-定制模型,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2024-01-03 18:10:52,"",2024-04-28 16:40:34
497,20240104000000046021,20240104000000049008,0,1,jd_xyscore,pudao_gwapp_plugin,jd_xy_score,京东信用分等级-jd_xy_score,0,0,"",0,https,api.pudaocredit.com.cn,/api/credit/pd_jm_score_xh,0,1,10,10,"","",李威,2024-01-04 15:08:31,"",2024-01-10 15:04:21
498,20240104000000046022,20240104000000049009,0,1,jitui_mobile_check,jitui_mobiel_plugin,jt_status_ctcc,手机在网状态（电信）,0,0,"",0,https,apitest.jituidata.com,/api/mobile/status,0,1,10,10,"","",李威,2024-01-04 15:27:33,李威,2024-01-04 15:40:13
499,20240104000000046023,20240104000000049013,1,1,jitui_mobile_check,jitui_mobiel_plugin,jt_online_ctcc,手机在网时长（电信）,0,0,"",0,https,apitest.jituidata.com,/api/mobile/online,0,1,10,10,"","",李威,2024-01-04 15:27:33,"",2024-01-04 15:40:37
500,20240104000000046024,20240104000000049010,1,1,jitui_mobile_check,jitui_mobiel_plugin,jt_status_cucc,手机在网状态（联通）,0,0,"",0,https,apitest.jituidata.com,/api/mobile/status,0,1,10,10,"","",李威,2024-01-04 15:27:33,"",2024-01-04 15:40:43
501,20240104000000046025,20240104000000049012,1,1,jitui_mobile_check,jitui_mobiel_plugin,jt_online_cucc,手机在网时长（联通）,0,0,"",0,https,apitest.jituidata.com,/api/mobile/online,0,1,10,10,"","",李威,2024-01-04 15:27:33,"",2024-01-04 15:40:48
502,20240104000000046026,20240104000000049011,1,1,jitui_mobile_check,jitui_mobiel_plugin,jt_status_cmcc,手机在网状态（移动）,0,0,"",0,https,apitest.jituidata.com,/api/mobile/status,0,1,10,10,"","",李威,2024-01-04 15:27:33,"",2024-01-04 15:40:52
503,20240104000000046027,20240104000000049009,1,2,jitui_mobile_check,jitui_mobiel_plugin,jt_status_ctcc,手机在网状态（电信）,0,0,"",0,https,apitest.jituidata.com,/api/mobile/status,0,1,10,10,"","",李威,2024-01-04 15:27:33,"",2024-01-04 15:40:57
504,20240104000000046028,20240104000000049014,1,1,jitui_mobile_check,jitui_mobiel_plugin,jt_online_cmcc,手机在网时长（移动）,0,0,"",0,https,apitest.jituidata.com,/api/mobile/online,0,1,10,10,"","",李威,2024-01-04 15:27:33,"",2024-01-04 15:41:02
505,20240104000000046029,20240104000000049015,0,1,hj_info_credit,hj_nifa,hj_context_info,个人借贷数据共享查询,0,0,"",0,https,3rd-proxy2.xhqb.com,/testcredit2.nifa.org.cn/NewNifaServer/context/info/json/uploadnew,0,1,10,10,"","",李威,2024-01-04 16:27:34,"",2024-01-04 16:35:39
506,20240104000000046030,20240104000000049015,0,2,hj_info_credit,hj_nifa,hj_context_info,个人借贷数据共享查询,0,0,"",0,https,3rd-proxy2.xhqb.com,/credit.nifa.org.cn/NifaCreditServer/context/info/json/uploadnew,0,1,10,10,"","",李威,2024-01-04 16:27:34,"",2024-01-04 16:39:00
507,20240104000000046031,20240104000000049015,0,3,hj_info_credit,hj_nifa,hj_context_info,个人借贷数据共享查询,0,0,"",0,https,3rd-proxy2.xhqb.com,/testcredit2.nifa.org.cn/NewNifaServer/context/info/json/uploadnew,0,1,10,10,"","",李威,2024-01-04 16:27:34,"",2024-01-04 16:40:07
508,20240104000000046032,20240104000000049015,0,4,hj_info_credit,hj_nifa,hj_context_info,个人借贷数据共享查询,0,0,"",0,https,3rd-proxy2.xhqb.com,/testcredit2.nifa.org.cn/NewNifaServer/context/info/json/uploadnew,0,1,10,10,"","测试环境调用不通,提示未开通产品
正式环境配置是可以通的",李威,2024-01-04 16:27:34,"",2024-01-17 15:48:25
509,20240104000000046033,20240104000000049016,0,1,car_eval_price,car_eval_plugin,che300_eval_price,车300VIN码估车价,0,0,"",0,https,3rd-proxy2.xhqb.com,/api.che300.com/service/getEvalPriceByVIN,0,1,10,10,"","",李威,2024-01-04 16:51:21,"",2024-03-12 14:23:16
510,20240104000000046034,20240104000000049017,1,1,ocr_vehicle_license,ocr_vehicle_license,che300_ocr_license,车300行驶证识别,0,0,"",0,http,testapi.che300.com,/service/common/eval,0,1,10,10,"","",李威,2024-01-04 17:02:55,"",2024-01-04 17:03:00
511,20240104000000046035,20240104000000049018,1,1,hs_id_card_info,hs_risk_detection,hs_id_card_info,火山二要素检测,0,0,"",0,http,/sdk动态指定,/sdk动态指定,0,1,10,10,"","",李威,2024-01-04 17:31:54,"",2024-01-04 17:31:58
512,20240108000000046036,20240108000000049019,0,1,pudao,pudao_config_acc,pd_haina_slp,朴道-海纳小贷分,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",王海峰,2024-01-08 14:44:45,"",2024-01-09 17:43:12
513,20240108000000046037,20240108000000049020,0,1,pudao,pudao_config_acc,c1009017,处成-朴道新颜支付行为,1,1,d,3,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",吕强,2024-01-08 14:57:10,"",2025-01-23 18:04:04
514,20240108000000046038,20240103000000049006,0,2,pudao,pudao_config_acc,pd_tc_cloud_10499,朴道-腾讯云-定制-小花-贷中22h2,0,0,"",0,https,api-test.pudaocredit.com.cn1,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-03 18:17:00,"",2024-01-08 18:22:12
515,20240108000000046039,20240103000000049007,0,2,pudao,pudao_config_acc,pd_tc_cloud_5119,朴道-腾讯云-定制-小花-贷中,0,0,"",0,https,api-test.pudaocredit.com.cn1,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-03 18:17:59,"",2024-01-08 18:22:15
516,20240108000000046040,20240103000000049006,0,3,pudao,pudao_config_acc,pd_tc_cloud_10499,朴道-腾讯云-定制-小花-贷中22h2,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-03 18:17:00,"",2024-04-28 16:42:32
517,20240108000000046041,20240103000000049007,0,3,pudao,pudao_config_acc,pd_tc_cloud_5119,朴道-腾讯云-定制-小花-贷中,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-03 18:17:59,"",2024-04-28 16:43:01
518,20240109000000046042,20231213000000045000,0,2,pudao,pudao_config_acc,c1009016,处成-朴道-旷世风控-借贷评估标签（高级版）,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",吕强,2023-12-13 14:05:44,"",2025-01-23 18:03:55
519,20240109000000046043,20240108000000049019,0,2,pudao,pudao_config_acc,pd_haina_slp,朴道-海纳小贷分,0,0,"",0,https,api-test.pudaocredit.com.cn1,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-08 14:44:45,"",2024-01-09 17:44:23
520,20240109000000046044,20240108000000049019,1,3,pudao,pudao_config_acc,pd_haina_slp,朴道-海纳小贷分,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-08 14:44:45,"",2024-01-09 17:44:23
521,20240110000000046045,20240104000000049008,0,2,jd_xyscore,pudao_gwapp_plugin,jd_xy_score,京东信用分等级-jd_xy_score,0,0,"",0,https,api.pudaocredit.com.cn,/api/credit/pd_jm_score_xh,0,1,10,10,"","原请求体,只是在请求头加了gwAppId",李威,2024-01-04 15:08:31,"",2024-01-26 14:53:24
522,20240110000000046046,20240110000000049021,0,1,jd_sensitivity_label,jd_sensitivity_label,jd_sensitive_label,京东客群敏感标签,0,0,"",0,https,test-api.jddglobal.com,/smapi/v1/fuxi/common_api,0,1,10,10,"","",李威,2024-01-10 15:11:43,"",2024-01-17 17:33:33
523,20240110000000046047,20240110000000049022,1,1,megvii,"",api_megvii,北京旷视产品,0,0,"",0,https,api.megvii.com,/faceid/v5/sdk/verify,0,0,10,10,"","",李威,2024-01-10 15:43:06,"",2024-01-10 15:43:10
524,20240112000000047000,20240112000000051000,0,1,gushifengxiangbiao,"",tuibeihuanzhan,推杯换盏,0,0,"",0,https,gsfxb,/api/vs/ass/vv,0,0,10,10,"",就是描述下,蒋涵进,2024-01-12 13:06:39,蒋涵进,2024-01-12 13:08:15
525,20240112000000048000,20240112000000018000,0,1,jia_ya,jia_ya,c1009014_rp_test,珈亚替代腾讯云贷中行为评分,0,0,d,30,https,gateway.yongfenggz.cn,/,0,1,10,10,"","",李威,2024-01-12 14:26:00,李威,2024-01-12 14:43:20
526,20240115000000049000,20240115000000052000,0,1,xhsdk,xhsdk,xhsdktest,xhsdktest,0,0,"",0,https,c.xiaohuaai.com,/test,0,1,10,10,"","",黄思展,2024-01-15 13:45:21,"",2024-01-15 13:49:15
527,20240115000000049001,20240115000000052000,0,2,xhsdk,xhsdk,xhsdktest,xhsdktest,0,0,"",0,https,c.xiaohuaai.com,/test,0,1,10,10,"","",黄思展,2024-01-15 13:45:21,"",2024-01-15 13:52:05
528,20240115000000049002,20240115000000052000,1,3,xhsdk,xhsdk,xhsdktest,xhsdktest,0,0,"",0,https,test.xiaohuaai.com,/test,0,1,10,10,"","",黄思展,2024-01-15 13:45:21,"",2024-01-15 13:52:05
529,20240117000000050000,20240117000000053001,0,1,jitui_mobile_check,jitui_mobiel_plugin,jt_status,极推-手机在网状态,0,0,"",0,https,apitest.jituidata.com,/api/mobile/status,0,1,10,10,"","",李威,2024-01-17 14:05:44,"",2024-04-01 15:03:24
530,20240117000000050001,20240117000000053000,1,1,jitui_mobile_check,jitui_mobiel_plugin,jt_online,极推-手机在网时长,0,0,"",0,https,apitest.jituidata.com,/api/mobile/online,0,1,10,10,"","",李威,2024-01-17 14:03:59,"",2024-01-17 14:05:54
531,20240117000000050002,20240104000000049015,0,5,hj_info_credit,hj_nifa,hj_context_info,个人借贷数据共享查询,0,0,"",0,https,3rd-proxy2.xhqb.com,/credit.nifa.org.cn/NewNifaServer/context/info/json/uploadnew,0,1,10,10,"","测试环境调用不通,提示未开通产品
正式环境配置是可以通的",李威,2024-01-04 16:27:34,"",2024-01-17 15:50:04
532,20240117000000050003,20240104000000049015,1,6,hj_info_credit,hj_nifa,hj_context_info,个人借贷数据共享查询,0,0,"",0,https,3rd-proxy2.xhqb.com,/credit.nifa.org.cn/NifaCreditServer/context/info/json/uploadnew,0,1,10,10,"","测试环境调用不通,提示未开通产品
正式环境配置是可以通的",李威,2024-01-04 16:27:34,"",2024-01-17 15:50:04
533,20240117000000050004,20240110000000049021,0,2,jd_sensitivity_label,jd_sensitivity_label,jd_sensitive_label,京东客群敏感标签,0,0,"",0,https,api.jddglobal.com,/smapi/v1/fuxi/common_api,0,1,10,10,"","",李威,2024-01-10 15:11:43,"",2024-01-17 19:16:43
534,20240117000000050005,20240105145634100043,0,1,pudao,pudao_config_acc,pd_bdy_score,百度云联合建模分-pd_bdy_score,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-17 18:32:12
535,20240117000000050006,20240105145634100043,0,2,pudao_prod,pudao_config_acc,pd_bdy_score,百度云联合建模分-pd_bdy_score,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李威,2024-01-04 16:14:52,"",2024-01-19 11:20:38
536,20240117000000050007,20240110000000049021,1,3,jd_sensitivity_label,jd_sensitivity_label,jd_sensitive_label,京东客群敏感标签,0,0,"",0,https,test-api.jddglobal.com,/smapi/v1/fuxi/common_api,0,1,10,10,"",1,李威,2024-01-10 15:11:43,"",2024-01-17 19:16:43
537,20240118000000050008,20240118000000053002,1,1,xhdaoliutongyong,xhplugin,image_for_pack,图片资源拉取(小花导流通用）,0,0,"",0,https,xxx.xx.com,/credit/default/api/data/imageForPack,0,1,10,10,"",导流通用模版,黄思展,2024-01-18 11:11:24,"",2024-01-18 11:26:35
538,20240118000000050009,20240118000000053004,1,1,xhdaoliutongyong,xhplugin,loan_call,放款结果通知(小花导流通用）,0,0,"",0,https,xx.xxx.com,/credit/default/api/loan/call,0,1,10,10,"","",黄思展,2024-01-18 11:22:50,"",2024-01-18 11:26:40
539,20240118000000050010,20240118000000053006,1,1,xhdaoliutongyong,xhplugin,repay_call,还款结果通知(小花导流通用）,0,0,"",0,https,xx.xxx.com,/credit/default/api/repay/call,0,1,10,10,"","",黄思展,2024-01-18 11:24:54,"",2024-01-18 11:27:11
540,20240118000000050011,20240118000000053007,1,1,xhdaoliutongyong,xhplugin,quota_change_call,额度变更通知(小花导流通用）,0,0,"",0,https,xx.xxx.com,/credit/default/api/quotaChange/call,0,1,10,10,"","",黄思展,2024-01-18 11:25:55,"",2024-01-18 11:27:20
541,20240118000000050012,20240118000000053005,1,1,xhdaoliutongyong,xhplugin,repay_plan_call,还款计划通知(小花通用）,0,0,"",0,https,xx.xxx.com,/credit/default/api/repayPlan/call,0,1,10,10,"","",黄思展,2024-01-18 11:23:59,"",2024-01-18 11:27:24
542,20240118000000050013,20240118000000053003,1,1,xhdaoliutongyong,xhplugin,audit_call,审核结果通知(小花导流通用）,0,0,"",0,https,xxx.xx.com,/credit/default/api/audit/call,0,1,10,10,"","",黄思展,2024-01-18 11:19:50,"",2024-01-18 11:27:32
543,20240118000000050014,20240118000000053009,1,1,jd_sensitivity_label,xhplugin,adasdsa,aaaa,1,0,s,2,http,aaaa,/aa,0,0,10,10,"",aaaa,黄伟杰,2024-01-18 14:55:44,"",2024-01-18 14:57:10
544,20240119000000051000,20240105145634100046,0,1,pudao,pudao_config_acc,pd_tx_lkdzfs,腾讯灵鲲定制联邦学习模型分-pd_tx_lkdzfs,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:21:22
545,20240119000000051001,20240105145634100048,0,1,pudao,pudao_config_acc,pd_csec_anti_fraud,天御反欺诈分-pd_csec_anti_fraud,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:21:35
546,20240119000000051002,20240105145634100034,0,1,pudao,pudao_config_acc,pd_tx_lk_scorev6,天御标准分V6-pd_tx_lk_scorev6,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:20:25
547,20240119000000051003,20240105145634100029,0,1,pudao,pudao_config_acc,pd_csec_mul_loan,行业风险评估-pd_csec_mul_loan,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:20:21
548,20240119000000051004,20240105145634100027,0,1,pudao,pudao_config_acc,pd_common_td_loan,朴道当日借贷申请行为（标准版）-pd_common_td_loan,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:21:16
549,20240119000000051005,20240105145634100033,0,1,pudao,pudao_config_acc,pd_c_loan_apply,朴道借贷申请行为（标准版）-pd_c_loan_apply,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:20:29
550,20240119000000051006,20240105145634100054,0,1,pudao,pudao_config_acc,pd_rh_r_score,融慧R定制分-pd_rh_r_score,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:20:42
551,20240119000000051007,20240105145634100010,0,1,pudao,pudao_config_acc,pd_dx_multi_score,度小满多头-pd_dx_multi_score,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:19:21
552,20240119000000051008,20240105145634100056,0,1,pudao,pudao_config_acc,pd_dhb_12_b_01,反欺诈定制分（定制分_12_B_01）-pd_dhb_12_b_01,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:21:25
553,20240119000000051009,20240105145634100038,0,1,pudao,pudao_config_acc,pd_dhb_12_c_01,反欺诈定制分（定制分_12_C_01）-pd_dhb_12_c_01,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:21:03
554,20240119000000051010,20240105145634100015,0,1,pudao,pudao_config_acc,pd_gd_sg_score,朴道高德定制分-pd_gd_sg_score,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:18:57
555,20240119000000051011,20240105145634100036,0,1,pudao,pudao_config_acc,pd_csec_ins_risk,贷中行为评分-pd_csec_ins_risk,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:20:34
556,20240119000000051012,20240105145634100061,0,1,pudao,pudao_config_acc,pd_tx_lk_scorev2,灵鲲分V2-pd_tx_lk_scorev2,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:20:57
557,20240119000000051013,20240105145634100007,0,1,pudao,pudao_config_acc,pd_tx_lk_score,灵鲲分V1-pd_tx_lk_score,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:19:06
558,20240119000000051014,20240105145634100000,0,1,pudao,pudao_config_acc,pd_plz_se_score,避雷针定制结清分-pd_plz_se_score,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:19:24
559,20240119000000051015,20240105145634100017,0,1,pudao,pudao_config_acc,pd_plz_cm_score,避雷针定制长mob分-pd_plz_cm_score,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:19:26
560,20240119000000051016,20240105145634100016,0,1,pudao,pudao_config_acc,pd_plz_dm_score,避雷针定制短mob分-pd_plz_dm_score,0,0,"",0,https,api-test.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李超龙,2024-01-04 16:14:52,"",2024-01-19 11:19:13
561,20240119000000051017,20240105145634100014,0,1,pudao_prod,pudao_config_acc,pd_ym_dz_score,友盟贷中定制模型V1换签朴道-pd_ym_dz_score,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李威,2024-01-04 16:14:52,李威,2024-01-19 11:19:30
562,20240119000000051018,20240105145634100002,0,1,pudao_prod,pudao_config_acc,pd_dxm_dz_16,贷中(已还期数=6)度小满定制分-pd_dxm_dz_16,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李威,2024-01-04 16:14:52,"",2024-01-26 14:51:46
563,20240119000000051019,20240105145634100004,0,1,pudao_prod,pudao_config_acc,pd_blz_tz5score,避雷针图智5-pd_blz_tz5score,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李威,2024-01-04 16:14:52,"",2024-01-26 14:53:25
564,20240119000000051020,20240105145634100018,0,1,pudao_prod,pudao_config_acc,pd_zj_common_36,通用36朴道综合行为评分17087-pd_zj_common_36,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李威,2024-01-04 16:14:52,"",2024-01-26 14:51:30
565,20240119000000051021,20240105145634100015,0,2,pudao_prod,pudao_config_acc,pd_gd_sg_score,朴道高德定制分-pd_gd_sg_score,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李威,2024-01-04 16:14:52,"",2024-01-19 16:43:42
566,20240119000000051022,20240105145634100003,0,1,pudao_prod,pudao_config_acc,pd_hds_coll_risk,风险集合标签-pd_hds_coll_risk,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李威,2024-01-04 16:14:52,"",2024-01-26 14:51:32
567,20240119000000051023,20240105145634100007,0,2,pudao_prod,pudao_config_acc,pd_tx_lk_score,灵鲲分V1-pd_tx_lk_score,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李威,2024-01-04 16:14:52,"",2024-01-26 14:51:27
568,20240119000000051024,20240105145634100001,0,1,pudao_prod,pudao_config_acc,pd_hn_panorama,新颜全景档案（全景指数）-pd_hn_panorama,0,0,"",0,https,api.pudaocredit.com.cn,/v1/credit/at/prodservice,0,1,10,10,"","",李威,2024-01-04 16:14:52,"",2024-01-26 14:52:40
